project_id,project_type,location,sqft,floors,num_units,planned_duration_weeks,actual_duration_weeks,schedule_delay_pct,estimated_cost_cad,actual_cost_cad,cost_overrun_pct,contractor_rating,complexity_score,team_experience_years,num_change_orders,weather_risk_factor,material_volatility,num_subcontractors,budget_pressure,risk_score,on_budget,on_schedule,data_source
EXP_04268,residential_multi_family,Victoria,10946.0,4,12,33.6,34.0,1.06,3878636.8,3777404.37952,-2.61,4.0,3,10.4,8,0.48,0.38,3,0.48,20.3,True,True,synthetic_expanded
EXP_04269,renovation_commercial,Ottawa,9308.0,3,0,24.5,25.9,5.56,1712063.2716,1670288.9277729602,-2.44,4.8,3,12.8,8,0.32,0.68,9,0.6,26.9,True,False,synthetic_expanded
EXP_04270,commercial_retail,Toronto,11802.0,2,0,88.3,85.7,-2.96,4073603.17,3802708.5591949997,-6.65,4.0,3,4.6,4,0.25,0.39,5,0.77,20.0,False,True,synthetic_expanded
EXP_04271,healthcare_hospital,Vancouver,149119.0,2,0,520.0,486.7956889558466,-6.38,212834342.5965,209684394.3260718,-1.48,4.3,6,7.7,5,0.49,0.51,28,0.68,42.6,True,True,synthetic_expanded
EXP_04272,mixed_use,Victoria,176117.0,22,164,520.0,524.1013384321224,0.79,77782244.925,81165772.5792375,4.35,3.8,7,9.3,6,0.21,0.81,30,0.5357558760016644,38.4,True,True,synthetic_expanded
EXP_04273,commercial_retail,Montreal,23721.0,2,0,116.7,105.0,-10.0,7573217.274,7616384.612461801,0.57,2.9,3,14.3,5,0.32,0.3,11,0.23,20.0,True,True,synthetic_expanded
EXP_04274,residential_single_family,Winnipeg,3117.0,2,3,37.2,44.1,18.53,823841.7575,838423.75660775,1.77,4.2,3,8.0,4,0.53,0.41,3,0.05,20.0,True,False,synthetic_expanded
EXP_04275,residential_single_family,Saskatoon,5187.0,1,1,48.5,49.2,1.46,981060.768,980275.9193856,-0.08,3.6,3,10.7,3,0.42,0.65,8,0.21,20.0,True,True,synthetic_expanded
EXP_04276,education_school,Halifax,65451.0,2,0,414.9,452.7,9.12,32748985.8316,29660756.46768012,-9.43,3.6,5,7.4,4,0.41,0.38,9,0.32,22.6,False,False,synthetic_expanded
EXP_04277,healthcare_hospital,Victoria,145423.0,2,0,520.0,467.9694835680751,-10.0,181643472.2625,175304115.08053872,-3.49,3.9,6,6.4,3,0.29,0.63,20,0.37,29.6,True,True,synthetic_expanded
EXP_04278,industrial_warehouse,Edmonton,12834.0,1,0,21.1,23.3,10.55,1442094.2892,1295865.92827512,-10.14,4.2,3,8.3,4,0.37,0.75,3,0.55,17.9,False,False,synthetic_expanded
EXP_04279,residential_multi_family,Halifax,31622.0,2,32,121.8,131.9,8.31,9621622.4208,10885903.60689312,13.14,4.0,3,10.9,7,0.29,0.51,9,0.22,20.0,False,False,synthetic_expanded
EXP_04280,education_school,Ottawa,67702.0,3,0,326.5,332.5,1.83,29692046.793600004,32165394.291506883,8.33,3.4,4,6.2,6,0.4,0.57,5,0.3,20.0,False,True,synthetic_expanded
EXP_04281,commercial_office,Edmonton,31553.0,3,0,123.8,135.6,9.53,14977489.874400001,16861658.10059952,12.58,4.0,5,4.5,7,0.41,0.47,9,0.24,30.1,False,False,synthetic_expanded
EXP_04282,commercial_office,Halifax,20263.0,2,0,67.4,64.5,-4.32,9958627.206799999,9030483.15112624,-9.32,4.5,4,9.9,6,0.36,0.47,3,0.68,29.5,False,True,synthetic_expanded
EXP_04283,education_school,Montreal,72586.0,1,0,520.0,656.5885558583107,26.27,27852361.026,27543199.818611402,-1.11,3.2,6,12.3,7,0.21,0.31,8,0.28,27.0,True,False,synthetic_expanded
EXP_04284,residential_single_family,Calgary,1983.0,2,3,12.6,11.9,-5.48,598228.8510000001,672947.6344899002,12.49,4.5,3,15.5,2,0.52,0.4,3,0.31,20.0,False,True,synthetic_expanded
EXP_04285,renewable_energy,Quebec City,28547.0,2,0,87.8,96.5,9.89,8448774.677000001,8374425.459842401,-0.88,4.4,5,5.9,5,0.52,0.52,5,0.32,20.9,True,False,synthetic_expanded
EXP_04286,residential_multi_family,Edmonton,51888.0,7,53,196.8,211.4,7.41,21241701.273600005,21335164.759203844,0.44,4.3,4,13.0,2,0.42,0.59,10,0.41,20.5,True,False,synthetic_expanded
EXP_04287,residential_multi_family,Winnipeg,27156.0,2,26,106.1,122.3,15.24,5500225.107999999,6094799.4421748,10.81,3.7,3,13.2,7,0.39,0.53,6,0.69,29.2,False,False,synthetic_expanded
EXP_04288,residential_single_family,Toronto,2794.0,1,1,37.5,38.4,2.38,909893.4,1010527.61004,11.06,4.6,3,12.2,5,0.44,0.62,3,0.7,20.0,False,True,synthetic_expanded
EXP_04289,residential_multi_family,Saskatoon,54506.0,3,60,341.4,333.2,-2.4,20831414.004,20808499.448595602,-0.11,3.4,3,12.0,3,0.28,0.57,14,0.71,20.0,True,True,synthetic_expanded
EXP_04290,renewable_energy,Saskatoon,83384.0,2,0,384.9,498.2,29.43,21152541.762000002,23071077.2998134,9.07,4.1,4,12.7,9,0.41,0.64,7,0.05,34.4,False,False,synthetic_expanded
EXP_04291,residential_single_family,Edmonton,2834.0,2,3,43.1,44.3,2.78,750973.6692,788372.15792616,4.98,3.7,3,10.0,5,0.42,0.48,3,0.46,20.0,True,True,synthetic_expanded
EXP_04292,renovation_commercial,Saskatoon,17489.0,10,0,104.3,119.1,14.23,2891788.1550000003,2876750.8565940005,-0.52,4.1,3,7.5,3,0.23,0.49,8,0.64,20.0,True,False,synthetic_expanded
EXP_04293,renovation_commercial,Quebec City,56906.0,2,0,290.8,294.6,1.32,9856588.7084,10426299.53574552,5.78,4.2,5,8.2,5,0.43,0.56,9,0.34,32.1,False,True,synthetic_expanded
EXP_04294,renovation_commercial,Halifax,3241.0,7,0,17.3,20.6,19.1,765089.4708,825148.9942578,7.85,3.0,3,14.0,4,0.37,0.7,4,0.49,25.6,False,False,synthetic_expanded
EXP_04295,commercial_office,Vancouver,199087.0,18,0,520.0,522.7257835535655,0.52,76505928.42150001,81509416.1402661,6.54,3.3,6,10.8,7,0.43,0.6,29,0.25,35.4,False,True,synthetic_expanded
EXP_04296,renovation_commercial,Calgary,6326.0,4,0,33.5,31.3,-6.45,1335548.566,1357718.6721956,1.66,4.3,3,2.0,4,0.44,0.57,3,0.48,23.5,True,True,synthetic_expanded
EXP_04297,education_school,Montreal,133938.0,2,0,520.0,467.9729495404889,-10.0,71713932.70650001,64836566.559946656,-9.59,4.6,5,7.8,5,0.42,0.88,25,0.39,38.0,False,True,synthetic_expanded
EXP_04298,commercial_office,Vancouver,22290.0,2,0,131.9,148.3,12.42,12798505.953,14238337.8727125,11.25,4.2,4,10.2,3,0.36,0.57,3,0.51,20.1,False,False,synthetic_expanded
EXP_04299,commercial_office,Halifax,138062.0,11,0,469.9,438.7,-6.65,44813926.238800004,48636554.14696964,8.53,4.1,6,14.7,8,0.42,0.37,25,0.25,35.8,False,True,synthetic_expanded
EXP_04300,residential_multi_family,Toronto,127339.0,12,127,520.0,511.96523418638344,-1.54,57308535.479,58225472.046664,1.6,3.4,5,8.3,6,0.55,0.35,25,0.54,32.4,True,True,synthetic_expanded
EXP_04301,mixed_use,Vancouver,169919.0,22,188,520.0,468.0068956371834,-10.0,121384771.10100001,116456549.39429942,-4.06,3.6,6,12.9,4,0.41,0.4,37,0.47,41.2,True,True,synthetic_expanded
EXP_04302,healthcare_hospital,Vancouver,387694.0,6,0,520.0,494.8387096774194,-4.84,327990155.28300005,417761060.7839572,27.37,3.9,6,6.4,10,0.45,0.33,58,0.51,36.5,False,True,synthetic_expanded
EXP_04303,education_school,Victoria,25728.0,2,0,103.6,99.7,-3.79,16077820.5625,16380083.589075,1.88,4.2,4,8.6,7,0.35,0.34,4,0.59,20.4,True,True,synthetic_expanded
EXP_04304,education_school,Ottawa,27168.0,2,0,183.6,165.2,-10.0,8807142.7764,10482261.33247128,19.02,3.5,4,8.2,7,0.6,0.4,5,0.49,23.7,False,True,synthetic_expanded
EXP_04305,residential_single_family,Surrey,4970.0,1,2,58.4,54.8,-6.12,1755133.248,1491863.2607999998,-15.0,4.2,3,10.1,0,0.32,0.39,7,0.52,20.0,False,True,synthetic_expanded
EXP_04306,renewable_energy,Saskatoon,26044.0,2,0,110.2,122.9,11.56,5121917.829,5835913.1743626,13.94,3.8,5,5.5,4,0.4,0.5,6,0.33,31.1,False,False,synthetic_expanded
EXP_04307,commercial_office,Saskatoon,135303.0,11,0,520.0,566.6617429837519,8.97,46107942.489,49141845.1047762,6.58,3.9,5,9.3,5,0.59,0.51,22,0.19,27.5,False,False,synthetic_expanded
EXP_04308,residential_single_family,Montreal,1069.0,2,2,15.0,15.2,1.23,352064.517,368329.8976854,4.62,3.2,3,9.3,5,0.27,0.48,3,0.09,20.0,True,True,synthetic_expanded
EXP_04309,commercial_retail,Ottawa,5775.0,2,0,43.1,47.2,9.59,2400417.342,2519958.1256316,4.98,4.4,4,6.2,7,0.2,0.5,3,0.27,20.0,True,False,synthetic_expanded
EXP_04310,education_school,Mississauga,130495.0,2,0,520.0,586.5289730349971,12.79,87985992.11520001,90300023.70782977,2.63,4.6,5,11.8,8,0.32,0.35,17,0.2,27.0,True,False,synthetic_expanded
EXP_04311,commercial_retail,Montreal,2512.0,1,0,21.9,22.4,2.09,1006718.307,1085141.6631153,7.79,4.5,3,10.4,6,0.31,0.51,3,0.69,20.0,False,True,synthetic_expanded
EXP_04312,residential_multi_family,Toronto,46514.0,4,43,201.3,181.2,-10.0,21471612.084,18358228.33182,-14.5,4.7,4,8.8,3,0.49,0.3,5,0.62,20.2,False,True,synthetic_expanded
EXP_04313,transit_station,Calgary,9001.0,1,0,92.0,93.9,2.11,22512943.75,21650698.004375,-3.83,4.3,6,8.7,6,0.41,0.41,5,0.37,33.0,True,True,synthetic_expanded
EXP_04314,transit_station,Winnipeg,47946.0,2,0,520.0,575.7738448746883,10.73,61285180.371,82103756.1430287,33.97,2.7,7,7.0,12,0.36,0.69,23,0.4049528882323736,39.7,False,False,synthetic_expanded
EXP_04315,residential_single_family,Mississauga,3362.0,2,2,53.8,48.6,-9.62,1787215.9232,1787394.64479232,0.01,4.5,3,12.8,6,0.34,0.39,3,0.53,20.0,True,True,synthetic_expanded
EXP_04316,commercial_office,Saskatoon,22783.0,5,0,84.9,89.7,5.65,5232368.871,6168439.6620219005,17.89,4.9,5,10.7,8,0.22,0.57,4,0.31,20.3,False,False,synthetic_expanded
EXP_04317,commercial_retail,Edmonton,5131.0,1,0,22.2,20.0,-10.0,1350236.79,1278539.216451,-5.31,4.4,3,11.2,4,0.33,0.42,3,0.41,21.7,False,True,synthetic_expanded
EXP_04318,infrastructure_bridge,Winnipeg,705.0,0,0,17.8,19.8,11.37,2421777.468,2058510.8477999999,-15.0,5.0,5,9.8,1,0.46,0.0,5,0.1,20.0,False,False,synthetic_expanded
EXP_04319,commercial_retail,Halifax,8223.0,2,0,80.8,85.1,5.38,2129081.4248,1990052.40776056,-6.53,4.2,3,9.2,2,0.35,0.55,6,0.44,20.0,False,False,synthetic_expanded
EXP_04320,commercial_retail,Winnipeg,7605.0,2,0,30.4,32.2,5.9,2274757.4344999995,1954244.1119789495,-14.09,4.6,3,17.4,2,0.62,0.29,7,0.13,16.0,False,False,synthetic_expanded
EXP_04321,residential_single_family,Toronto,1194.0,1,1,14.0,12.6,-10.0,292606.652,269578.5084876,-7.87,3.9,3,5.4,2,0.4,0.35,6,0.27,18.7,False,True,synthetic_expanded
EXP_04322,industrial_warehouse,Vancouver,108316.0,1,0,280.0,300.7,7.4,28725837.651000004,27967475.537013605,-2.64,3.8,3,13.7,4,0.58,0.58,12,0.04,20.0,True,False,synthetic_expanded
EXP_04323,residential_single_family,Ottawa,2365.0,1,1,36.8,33.1,-10.0,811384.1928000001,689676.56388,-15.0,4.3,3,10.1,5,0.48,0.27,6,0.4,20.0,False,True,synthetic_expanded
EXP_04324,residential_single_family,Vancouver,3935.0,1,1,56.3,53.4,-5.14,2115029.1105,2441589.6051612,15.44,3.7,3,8.5,6,0.3,0.59,8,0.16,26.3,False,True,synthetic_expanded
EXP_04325,industrial_warehouse,Edmonton,82545.0,1,0,243.6,219.2,-10.0,14084271.3924,16134941.30713344,14.56,3.8,3,11.0,9,0.38,0.4,6,0.14,20.0,False,True,synthetic_expanded
EXP_04326,commercial_retail,Edmonton,77897.0,1,0,331.2,349.9,5.65,22363913.8728,25476970.68389376,13.92,4.1,5,12.4,5,0.49,0.45,15,0.3,26.4,False,False,synthetic_expanded
EXP_04327,commercial_office,Ottawa,50690.0,8,0,152.1,136.9,-10.0,23694424.052400004,25016572.914523926,5.58,3.1,5,9.6,5,0.47,0.31,14,0.15,23.6,False,True,synthetic_expanded
EXP_04328,commercial_office,Edmonton,9046.0,4,0,48.9,44.2,-9.71,3313785.2544000004,3507310.3132569604,5.84,3.6,4,8.5,7,0.17,0.25,7,0.33,20.0,False,True,synthetic_expanded
EXP_04329,residential_multi_family,Calgary,24734.0,3,24,85.7,89.3,4.23,10387423.904000001,11051180.291465601,6.39,3.4,3,2.0,4,0.49,0.57,4,0.05,20.0,False,True,synthetic_expanded
EXP_04330,industrial_warehouse,Vancouver,18470.0,1,0,61.7,64.9,5.21,4901489.0505,4265275.7717451,-12.98,3.8,3,6.5,5,0.42,0.21,3,0.23,20.0,False,False,synthetic_expanded
EXP_04331,industrial_warehouse,Halifax,64433.0,1,0,221.3,216.0,-2.38,5029406.4028,4842815.42525612,-3.71,4.6,3,6.9,5,0.35,0.44,8,0.61,20.0,True,True,synthetic_expanded
EXP_04332,residential_multi_family,Markham,159417.0,18,165,520.0,468.0,-10.0,49808547.558400005,49136132.16636161,-1.35,3.6,5,7.9,4,0.35,0.37,19,0.05,24.6,True,True,synthetic_expanded
EXP_04333,residential_single_family,Calgary,1206.0,1,1,9.1,9.6,5.51,448768.617,474213.79758390004,5.67,3.7,3,5.9,6,0.24,0.37,4,0.59,23.1,False,False,synthetic_expanded
EXP_04334,residential_single_family,Ottawa,2907.0,2,3,33.2,32.2,-2.93,908438.2200000001,1021357.0907460002,12.43,4.8,3,7.4,7,0.5,0.49,7,0.17,20.0,False,True,synthetic_expanded
EXP_04335,commercial_retail,Vancouver,72321.0,2,0,298.5,277.2,-7.12,23404479.876000002,20766794.9939748,-11.27,3.9,3,9.6,6,0.13,0.34,15,0.58,20.0,False,True,synthetic_expanded
EXP_04336,renovation_commercial,Montreal,5301.0,4,0,11.0,11.6,5.33,1028836.3575,1068858.09180675,3.89,3.4,4,9.7,5,0.36,0.46,6,0.68,25.9,True,False,synthetic_expanded
EXP_04337,residential_single_family,Calgary,1554.0,1,1,19.9,18.9,-5.12,694447.1930000001,612224.6453488,-11.84,4.1,3,15.6,2,0.31,0.39,3,0.35,18.5,False,True,synthetic_expanded
EXP_04338,commercial_office,Saskatoon,118699.0,13,0,375.5,428.3,14.05,42802470.045,42875234.244076505,0.17,5.0,5,11.1,7,0.42,0.4,16,0.55,27.3,True,False,synthetic_expanded
EXP_04339,residential_single_family,Toronto,1799.0,1,1,15.8,14.2,-10.0,976698.372,922491.612354,-5.55,4.0,3,16.3,3,0.51,0.59,3,0.32,20.7,False,True,synthetic_expanded
EXP_04340,residential_single_family,Winnipeg,4110.0,1,1,54.2,55.9,3.17,1093845.96,1261423.161072,15.32,4.0,3,2.8,8,0.4,0.48,4,0.71,24.9,False,True,synthetic_expanded
EXP_04341,commercial_retail,Surrey,46667.0,1,0,407.8,367.0,-10.0,14338686.384,13098390.011783998,-8.65,4.5,4,8.1,4,0.4,0.63,9,0.32,25.2,False,True,synthetic_expanded
EXP_04342,commercial_office,Brampton,6381.0,1,0,28.1,27.4,-2.52,4339238.6048,5196238.229248,19.75,3.3,5,11.1,5,0.19,0.4,3,0.69,24.7,False,True,synthetic_expanded
EXP_04343,commercial_retail,Montreal,8603.0,2,0,68.8,73.7,7.18,2944158.2415,2677123.08899595,-9.07,4.5,3,13.4,1,0.39,0.47,3,0.6,20.0,False,False,synthetic_expanded
EXP_04344,industrial_warehouse,Mississauga,176251.0,1,0,520.0,548.8144329896907,5.55,42852241.177600004,45474798.33766912,6.12,4.1,5,9.8,10,0.53,0.41,18,0.43,29.5,False,False,synthetic_expanded
EXP_04345,residential_multi_family,Halifax,35980.0,3,34,165.6,185.0,11.72,12499681.2368,14222137.31123104,13.78,3.3,3,8.4,6,0.31,0.78,8,0.46,28.6,False,False,synthetic_expanded
EXP_04346,industrial_warehouse,Calgary,13039.0,1,0,37.4,41.2,10.23,1443487.3090000001,1572823.7718864,8.96,4.2,3,14.6,10,0.51,0.71,3,0.5,31.2,False,False,synthetic_expanded
EXP_04347,renovation_commercial,Toronto,19493.0,3,0,106.5,100.7,-5.47,2744781.117,2627304.4851924004,-4.28,4.0,3,5.8,8,0.41,0.61,5,0.47,24.2,True,True,synthetic_expanded
EXP_04348,residential_single_family,Halifax,1950.0,1,2,30.2,27.7,-8.17,675395.5336,641288.0591532,-5.05,3.5,3,10.2,1,0.44,0.68,4,0.37,20.0,False,True,synthetic_expanded
EXP_04349,commercial_office,Ottawa,85109.0,8,0,497.7,534.8,7.45,33432327.601200003,30547117.72921644,-8.63,4.3,4,3.3,4,0.3,0.01,12,0.33,20.0,False,False,synthetic_expanded
EXP_04350,residential_single_family,Toronto,1006.0,2,2,11.7,12.5,6.86,350461.371,380005.2645753,8.43,3.6,3,14.2,6,0.36,0.67,3,0.11,20.0,False,False,synthetic_expanded
EXP_04351,infrastructure_bridge,Surrey,4273.0,0,0,123.4,135.2,9.58,32556343.71,33601402.343091,3.21,4.3,5,11.4,5,0.35,0.6,10,0.51,27.0,True,False,synthetic_expanded
EXP_04352,commercial_office,Edmonton,53955.0,6,0,168.4,151.6,-10.0,22212792.864000004,18929742.078700803,-14.78,3.0,5,6.9,3,0.42,0.52,14,0.33,25.9,False,True,synthetic_expanded
EXP_04353,commercial_office,Saskatoon,36066.0,4,0,129.6,145.7,12.44,16760730.825000001,18280929.110827502,9.07,4.0,4,4.1,6,0.42,0.42,6,0.69,21.9,False,False,synthetic_expanded
EXP_04354,industrial_warehouse,Saskatoon,281636.0,1,0,520.0,479.5839636913767,-7.77,53852018.022,55419111.746440195,2.91,4.4,5,9.7,9,0.51,0.35,23,0.36,29.5,True,True,synthetic_expanded
EXP_04355,renovation_commercial,Calgary,9059.0,4,0,54.1,54.3,0.3,3466657.0950000007,3814362.801628501,10.03,3.7,4,6.4,4,0.47,0.54,4,0.2,27.0,False,True,synthetic_expanded
EXP_04356,industrial_warehouse,Toronto,194528.0,1,0,520.0,603.0069166363306,15.96,35475911.978,37937940.2692732,6.94,3.8,4,18.2,6,0.28,0.59,14,0.43,20.0,False,False,synthetic_expanded
EXP_04357,renovation_commercial,Saskatoon,3575.0,7,0,18.3,19.0,3.89,1000359.018,984453.3096138,-1.59,4.3,3,10.2,2,0.43,0.37,4,0.19,13.3,True,True,synthetic_expanded
EXP_04358,residential_single_family,Montreal,1935.0,1,2,34.5,34.2,-0.89,456579.228,442196.982318,-3.15,4.3,3,7.3,6,0.3,0.49,4,0.7,20.0,True,True,synthetic_expanded
EXP_04359,residential_single_family,Vancouver,3390.0,1,1,33.9,34.0,0.26,1743811.3350000002,1762993.259685,1.1,4.7,3,6.2,3,0.24,0.59,8,0.18,9.2,True,True,synthetic_expanded
EXP_04360,education_school,Ottawa,20701.0,2,0,95.0,93.1,-2.02,10699803.334800001,12018019.10564736,12.32,3.5,4,9.9,8,0.37,0.17,6,0.36,20.3,False,True,synthetic_expanded
EXP_04361,education_school,Calgary,86658.0,1,0,373.4,336.1,-10.0,44405016.678,44964519.8881428,1.26,4.1,5,11.9,5,0.49,0.13,6,0.77,20.0,True,True,synthetic_expanded
EXP_04362,transit_station,Calgary,66876.0,1,0,520.0,536.6250779787897,3.2,133617818.03700002,160461637.68063334,20.09,4.1,8,17.1,14,0.24,0.43,40,0.6041530501373378,47.7,False,True,synthetic_expanded
EXP_04363,healthcare_hospital,Ottawa,489868.0,2,0,520.0,611.3721395632124,17.57,552146379.1164,619618666.6444241,12.22,3.5,8,17.5,13,0.53,0.48,69,0.54877041827583,55.8,False,False,synthetic_expanded
EXP_04364,residential_single_family,Toronto,3916.0,2,1,42.1,41.8,-0.8,1965499.276,2188583.4438259997,11.35,3.6,3,10.1,5,0.6,0.46,8,0.57,20.1,False,True,synthetic_expanded
EXP_04365,residential_single_family,Victoria,1037.0,1,2,14.5,14.9,2.9,453063.26249999995,529132.58427375,16.79,4.1,3,8.9,6,0.26,0.33,3,0.64,20.0,False,True,synthetic_expanded
EXP_04366,commercial_retail,Halifax,3065.0,2,0,18.9,17.4,-7.95,1086738.1596,923727.4356599998,-15.0,3.3,3,7.9,0,0.5,0.43,3,0.56,29.3,False,True,synthetic_expanded
EXP_04367,residential_multi_family,Winnipeg,14102.0,2,16,60.7,63.0,3.86,4277987.085,4550067.0636060005,6.36,4.1,3,5.0,6,0.47,0.57,4,0.31,20.0,False,True,synthetic_expanded
EXP_04368,residential_single_family,Ottawa,1510.0,1,2,16.6,16.4,-1.42,345443.3136,324647.62612127996,-6.02,4.5,3,6.3,5,0.44,0.31,3,0.24,20.0,False,True,synthetic_expanded
EXP_04369,mixed_use,Edmonton,46128.0,3,42,197.6,182.2,-7.79,26175929.403600004,24874985.712241083,-4.97,4.3,5,10.6,7,0.31,0.28,9,0.28,20.0,True,True,synthetic_expanded
EXP_04370,mixed_use,Montreal,59155.0,7,66,177.5,203.7,14.75,22203768.069000002,21930661.721751302,-1.23,4.7,5,13.9,9,0.42,0.31,11,0.04,24.7,True,False,synthetic_expanded
EXP_04371,infrastructure_bridge,Victoria,1221.0,0,0,39.0,41.5,6.43,9350049.1375,8321543.732375,-11.0,3.8,5,13.1,3,0.42,0.36,9,0.48,22.0,False,False,synthetic_expanded
EXP_04372,education_school,Toronto,143459.0,3,0,520.0,483.4022162324049,-7.04,101884964.68800001,111115742.48873281,9.06,3.4,6,11.3,5,0.41,0.34,17,0.7,28.0,False,True,synthetic_expanded
EXP_04373,industrial_warehouse,Ottawa,224367.0,1,0,520.0,475.8221381267739,-8.49,24106499.6616,21037742.25467832,-12.73,4.1,5,11.8,4,0.43,0.63,23,0.52,35.4,False,True,synthetic_expanded
EXP_04374,residential_single_family,Vancouver,1320.0,2,1,16.1,14.5,-10.0,479330.00100000005,495531.35503380006,3.38,4.3,3,2.4,3,0.38,0.21,3,0.28,20.0,True,True,synthetic_expanded
EXP_04375,commercial_retail,Saskatoon,90096.0,1,0,520.0,583.0338600451468,12.12,19023194.268,18659851.2574812,-1.91,3.6,5,11.4,6,0.54,0.43,12,0.34,35.2,True,False,synthetic_expanded
EXP_04376,education_school,Surrey,50190.0,3,0,398.2,402.8,1.15,25397156.7828,27144481.16945664,6.88,3.4,4,13.2,10,0.35,0.7,7,0.28,25.3,False,True,synthetic_expanded
EXP_04377,residential_multi_family,Winnipeg,45268.0,7,46,231.6,275.1,18.78,15845847.4585,15617667.2550976,-1.44,3.9,3,9.8,4,0.29,0.41,8,0.25,20.0,True,False,synthetic_expanded
EXP_04378,residential_single_family,Ottawa,1982.0,2,1,12.8,12.6,-1.36,780585.5952,692691.65718048,-11.26,3.8,3,9.6,3,0.41,0.38,8,0.43,18.7,False,True,synthetic_expanded
EXP_04379,residential_multi_family,Saskatoon,187424.0,20,219,520.0,520.2221272960273,0.04,47304364.761,51623253.263679296,9.13,3.6,5,12.5,7,0.4,0.33,22,0.37,33.0,False,True,synthetic_expanded
EXP_04380,education_school,Toronto,40833.0,3,0,257.3,323.1,25.59,25002624.114000004,24422563.234555203,-2.32,5.0,4,8.4,6,0.26,0.29,5,0.36,20.0,True,False,synthetic_expanded
EXP_04381,residential_multi_family,Vancouver,41334.0,10,41,266.5,263.5,-1.12,21051239.4315,18074594.1758859,-14.14,4.0,3,11.8,4,0.4,0.52,12,0.6,20.0,False,True,synthetic_expanded
EXP_04382,transit_station,Vancouver,36639.0,1,0,347.2,333.4,-3.97,49722855.7365,48738343.1929173,-1.98,4.1,6,17.7,8,0.41,0.47,20,0.59,29.5,True,True,synthetic_expanded
EXP_04383,residential_single_family,Victoria,1713.0,2,1,28.7,28.7,0.06,504055.9625,475576.80061875004,-5.65,4.1,3,20.1,6,0.45,0.44,8,0.49,27.1,False,True,synthetic_expanded
EXP_04384,commercial_office,Victoria,23497.0,1,0,118.6,135.6,14.3,8622772.3875,10086919.1388975,16.98,3.7,4,9.3,7,0.36,0.49,4,0.46,20.0,False,False,synthetic_expanded
EXP_04385,commercial_retail,Vancouver,10203.0,1,0,69.5,68.8,-0.95,4154952.3075000006,4442890.502409751,6.93,4.4,3,14.5,6,0.41,0.67,3,0.27,20.0,False,True,synthetic_expanded
EXP_04386,residential_single_family,Calgary,4230.0,2,3,74.7,67.2,-10.0,1779987.066,1833030.6805668003,2.98,3.0,3,13.3,4,0.42,0.49,7,0.5,20.0,True,True,synthetic_expanded
EXP_04387,residential_single_family,Vancouver,1189.0,1,1,9.0,8.1,-10.0,511287.94350000005,576783.92906235,12.81,3.6,3,9.9,6,0.52,0.45,5,0.56,26.0,False,True,synthetic_expanded
EXP_04388,renovation_commercial,Halifax,4242.0,7,0,9.5,8.7,-8.87,1344623.2768,1226699.8154246402,-8.77,3.4,4,10.7,3,0.29,0.33,3,0.51,25.4,False,True,synthetic_expanded
EXP_04389,residential_multi_family,Halifax,35461.0,5,46,216.2,239.2,10.65,6673071.2636,6090512.14228772,-8.73,4.6,5,15.1,6,0.28,0.34,5,0.35,20.0,False,False,synthetic_expanded
EXP_04390,industrial_warehouse,Montreal,457699.0,1,0,520.0,570.6906008476689,9.75,72939389.733,72618456.4181748,-0.44,5.0,6,12.2,8,0.4,0.66,36,0.23,37.7,True,False,synthetic_expanded
EXP_04391,industrial_warehouse,Vancouver,305092.0,1,0,520.0,567.1634893125361,9.07,85487686.0785,87898438.8259137,2.82,3.9,4,10.4,6,0.32,0.36,24,0.53,21.0,True,False,synthetic_expanded
EXP_04392,healthcare_hospital,Montreal,957128.0,11,0,520.0,476.83908387275574,-8.3,620064549.0165,726653644.9924363,17.19,4.1,9,9.4,6,0.34,0.68,142,0.5850915012552079,43.6,False,True,synthetic_expanded
EXP_04393,commercial_retail,Quebec City,21040.0,2,0,128.9,139.3,8.05,7310133.0218,7722424.52422952,5.64,3.2,3,14.3,4,0.42,0.49,6,0.68,28.5,False,False,synthetic_expanded
EXP_04394,residential_single_family,Winnipeg,2694.0,2,1,25.5,25.9,1.44,630924.336,628148.2689216001,-0.44,4.3,3,12.3,1,0.44,0.66,3,0.15,26.1,True,True,synthetic_expanded
EXP_04395,commercial_office,Toronto,7590.0,1,0,38.1,34.3,-10.0,5077602.803,4796811.3679941,-5.53,2.7,4,17.4,5,0.47,0.41,7,0.61,28.2,False,True,synthetic_expanded
EXP_04396,infrastructure_bridge,Vancouver,207.0,0,0,5.4,6.3,15.95,1683771.0840000003,1854337.0948092001,10.13,3.9,5,9.3,10,0.36,0.23,3,0.67,20.0,False,False,synthetic_expanded
EXP_04397,renovation_commercial,Saskatoon,30814.0,1,0,175.3,182.6,4.17,4489524.099,4983820.702299901,11.01,4.0,4,16.2,4,0.35,0.43,3,0.64,20.0,False,True,synthetic_expanded
EXP_04398,commercial_office,Edmonton,210462.0,17,0,520.0,467.9759426324312,-10.0,112278058.4268,124303038.48431027,10.71,4.7,6,13.3,9,0.36,0.18,32,0.62,29.5,False,True,synthetic_expanded
EXP_04399,residential_multi_family,Ottawa,124626.0,11,130,520.0,473.5362713917916,-8.93,48486848.22720001,47071032.25896577,-2.92,3.6,4,8.5,9,0.23,0.28,16,0.61,21.8,True,True,synthetic_expanded
